,Immoweb ID,Property type,property sub-type,Price,Eur/m2,Extra,Post code,Construction year,Building condition,Living area,Kitchen type,Bedrooms,Terrace surface,Energy class,Double glazing,url address,Swimming pool,Garden surface,Garden,Surface of the plot,Municipality,Region
212,9688560,1,PENTHOUSE,349000,2684.6153846153848,,1140,0,4,130,10.0,2.0,56.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/9688560?searchId=61feb43bc3093,0.0,,0.0,,evere,Brussels Capital Region
213,9589263,1,PENTHOUSE,375000,1785.7142857142858,,1081,0,1,210,10.0,3.0,160.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/koekelberg/1081/9589263?searchId=61feb43bc3093,,,0.0,,koekelberg,Brussels Capital Region
216,9443269,1,PENTHOUSE,2250000,20454.545454545456,,8300,1978,4,110,10.0,3.0,,6.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/9443269?searchId=61feb43bc3093,0.0,,0.0,,knokke-heist,West Flanders Province
217,9420199,1,PENTHOUSE,2350000,18650.79365079365,,8300,2011,4,126,10.0,2.0,,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/9420199?searchId=61feb43bc3093,0.0,,0.0,,knokke-heist,West Flanders Province
218,9614798,1,PENTHOUSE,695000,4212.121212121212,,1200,2020,4,165,10.0,3.0,42.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/9614798?searchId=61feb43bc3093,0.0,,0.0,,woluwe-saint-lambert,Brussels Capital Region
219,9729531,1,PENTHOUSE,444900,3177.8571428571427,,8370,2021,4,140,10.0,2.0,12.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/blankenberge/8370/9729531?searchId=61feb43bc3093,0.0,,0.0,,blankenberge,West Flanders Province
220,9723837,1,PENTHOUSE,795000,3441.5584415584417,,1332,2001,4,231,4.0,4.0,38.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/rixensart/1332/9723837?searchId=61feb43bc3093,0.0,1.0,1.0,,rixensart,Walloon Brabant Province
221,9281981,1,PENTHOUSE,85000,1416.6666666666667,,8400,0,2,60,7.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/9281981?searchId=61feb43bc3093,,,0.0,,oostende,West Flanders Province
222,9689221,1,PENTHOUSE,245000,2112.0689655172414,,1000,0,4,116,4.0,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/9689221?searchId=61feb43bc3093,,,0.0,,bruxelles,Brussels Capital Region
223,9510156,1,PENTHOUSE,249000,2490.0,,9620,0,4,100,10.0,2.0,10.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/zottegem/9620/9510156?searchId=61feb43bc3093,0.0,,0.0,,zottegem,East Flanders Province
224,9623196,1,PENTHOUSE,576479,3493.8121212121214,,1070,2015,4,165,0.0,2.0,,4.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/anderlecht/1070/9623196?searchId=61feb43bc3093,,,0.0,,anderlecht,Brussels Capital Region
225,9739687,1,PENTHOUSE,320000,2622.9508196721313,,6001,2022,4,122,10.0,2.0,80.0,7.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/marcinelle/6001/9739687?searchId=61feb43bc3093,,,0.0,,marcinelle,Hainaut Province
227,9729964,1,PENTHOUSE,850000,4009.433962264151,,1000,2007,4,212,10.0,3.0,43.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/brussel/1000/9729964?searchId=61feb43bc3093,,,0.0,,brussel,Brussels Capital Region
246,9735544,1,PENTHOUSE,355000,3227.2727272727275,,9300,0,4,110,10.0,2.0,66.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/aalst/9300/9735544?searchId=61feb43d71226,0.0,,0.0,,aalst,East Flanders Province
248,9627672,1,PENTHOUSE,230000,3285.714285714286,,1180,1963,2,70,10.0,2.0,8.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9627672?searchId=61feb43d71226,,,0.0,,uccle,Brussels Capital Region
250,9737788,1,PENTHOUSE,175000,2464.788732394366,,8000,1961,4,71,4.0,2.0,5.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/brugge/8000/9737788?searchId=61feb43d71226,,110.0,1.0,,brugge,West Flanders Province
251,9734893,1,PENTHOUSE,400000,4761.9047619047615,,1000,1968,4,84,7.0,1.0,8.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/9734893?searchId=61feb43d71226,0.0,,0.0,,bruxelles,Brussels Capital Region
252,9631810,1,PENTHOUSE,459000,4330.188679245283,,8670,1975,2,106,4.0,2.0,,5.0,0.0,https://www.immoweb.be/en/classified/penthouse/for-sale/sint-idesbald/8670/9631810?searchId=61feb43d71226,0.0,,,,sint-idesbald,West Flanders Province
253,9724398,1,PENTHOUSE,750000,5172.413793103448,,1050,2011,4,145,10.0,3.0,62.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9724398?searchId=61feb43d71226,0.0,,0.0,,ixelles,Brussels Capital Region
254,9705275,1,PENTHOUSE,199000,2802.8169014084506,,1030,1963,4,71,4.0,1.0,5.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/9705275?searchId=61feb43d71226,,,0.0,,schaerbeek,Brussels Capital Region
255,9669619,1,PENTHOUSE,299000,2646.0176991150443,,1420,2009,4,113,4.0,2.0,9.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/braine-lalleud/1420/9669619?searchId=61feb43d71226,,,0.0,,braine-lalleud,Walloon Brabant Province
256,9687053,1,PENTHOUSE,325000,3217.8217821782177,,2580,2010,4,101,4.0,2.0,18.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/putte/2580/9687053?searchId=61feb43d71226,,,0.0,,putte,Antwerp Province
257,9548219,1,PENTHOUSE,345000,3833.3333333333335,,1040,1958,4,90,10.0,1.0,,4.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/9548219?searchId=61feb43d71226,0.0,,0.0,,etterbeek,Brussels Capital Region
258,9477228,1,PENTHOUSE,350000,4605.263157894737,,2000,0,4,76,10.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2000/9477228?searchId=61feb43d71226,,,0.0,,antwerp,Antwerp Province
259,9446531,1,PENTHOUSE,365000,3041.6666666666665,,2980,0,4,120,10.0,3.0,23.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/zoersel/2980/9446531?searchId=61feb43d71226,0.0,,0.0,,zoersel,Antwerp Province
260,9679738,1,PENTHOUSE,385000,6416.666666666667,,8670,0,4,60,10.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/koksijde/8670/9679738?searchId=61feb43d71226,0.0,,0.0,,koksijde,West Flanders Province
261,9615249,1,PENTHOUSE,409000,3007.3529411764707,,1070,1972,4,136,10.0,3.0,20.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/anderlecht/1070/9615249?searchId=61feb43d71226,0.0,,0.0,,anderlecht,Brussels Capital Region
262,9445883,1,PENTHOUSE,425000,3863.6363636363635,,1030,1933,4,110,10.0,2.0,32.0,1.5,,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/9445883?searchId=61feb43d71226,0.0,,0.0,,schaerbeek,Brussels Capital Region
263,9689956,1,PENTHOUSE,450000,4455.445544554455,,1000,2013,3,101,10.0,2.0,25.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/9689956?searchId=61feb43d71226,0.0,,0.0,,bruxelles,Brussels Capital Region
264,9639333,1,PENTHOUSE,465000,3875.0,,1150,1991,4,120,10.0,3.0,8.0,4.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/9639333?searchId=61feb43d71226,0.0,,0.0,,woluwe-saint-pierre,Brussels Capital Region
265,9590362,1,PENTHOUSE,465000,7750.0,,8620,0,4,60,10.0,2.0,100.0,4.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/nieuwpoort/8620/9590362?searchId=61feb43d71226,0.0,,0.0,,nieuwpoort,West Flanders Province
266,9488403,1,PENTHOUSE,480000,3840.0,,1180,1951,1,125,4.0,2.0,25.0,1.5,,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9488403?searchId=61feb43d71226,0.0,,0.0,,uccle,Brussels Capital Region
267,9589550,1,PENTHOUSE,495000,4900.990099009901,,1050,1937,4,101,10.0,2.0,2.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9589550?searchId=61feb43d71226,0.0,,0.0,,ixelles,Brussels Capital Region
268,9577773,1,PENTHOUSE,495000,3778.625954198473,,1332,2011,4,131,10.0,3.0,,7.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/rixensart/1332/9577773?searchId=61feb43d71226,0.0,,0.0,,rixensart,Walloon Brabant Province
269,9595694,1,PENTHOUSE,510000,3834.5864661654136,,8800,0,4,133,10.0,3.0,42.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/roeselare/8800/9595694?searchId=61feb43d71226,0.0,,0.0,,roeselare,West Flanders Province
270,9568267,1,PENTHOUSE,560000,3500.0,,1180,0,3,160,4.0,4.0,40.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9568267?searchId=61feb43f0e51f,0.0,,0.0,,uccle,Brussels Capital Region
271,9602362,1,PENTHOUSE,599000,9983.333333333334,,8434,0,4,60,10.0,1.0,,4.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/westende/8434/9602362?searchId=61feb43f0e51f,0.0,,0.0,,westende,West Flanders Province
272,9643341,1,PENTHOUSE,850000,4545.454545454545,,1040,0,4,187,10.0,3.0,25.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/9643341?searchId=61feb43f0e51f,0.0,,0.0,,etterbeek,Brussels Capital Region
273,9026252,1,PENTHOUSE,850000,2309.782608695652,,4000,2010,4,368,4.0,3.0,180.0,6.5,,https://www.immoweb.be/en/classified/penthouse/for-sale/liege/4000/9026252?searchId=61feb43f0e51f,0.0,,0.0,,liege,Liège Province
274,9516410,1,PENTHOUSE,1390000,6495.327102803738,,1150,1958,4,214,10.0,3.0,100.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/9516410?searchId=61feb43f0e51f,0.0,,0.0,,woluwe-saint-pierre,Brussels Capital Region
275,9733064,1,PENTHOUSE,205000,2594.9367088607596,,4300,1990,3,79,7.0,2.0,17.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/waremme/4300/9733064?searchId=61feb43f0e51f,0.0,,0.0,,waremme,Liège Province
276,9733021,1,PENTHOUSE,1175000,5875.0,,1050,1930,3,200,4.0,3.0,,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9733021?searchId=61feb43f0e51f,0.0,,0.0,,ixelles,Brussels Capital Region
277,9727346,1,PENTHOUSE,525000,4605.263157894737,,1050,2021,4,114,,1.0,22.0,6.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9727346?searchId=61feb43f0e51f,,,0.0,,ixelles,Brussels Capital Region
278,9727327,1,PENTHOUSE,1700000,5964.912280701755,,1060,2021,4,285,10.0,3.0,59.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/saint-gilles/1060/9727327?searchId=61feb43f0e51f,0.0,,0.0,,saint-gilles,Brussels Capital Region
280,9730863,1,PENTHOUSE,395000,4157.894736842105,,8670,1997,3,95,4.0,3.0,31.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/oostduinkerke/8670/9730863?searchId=61feb43f0e51f,,,0.0,,oostduinkerke,West Flanders Province
281,9716488,1,PENTHOUSE,245000,2094.017094017094,,1160,1930,1,117,4.0,1.0,8.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/9716488?searchId=61feb43f0e51f,0.0,,0.0,,auderghem,Brussels Capital Region
282,9686036,1,PENTHOUSE,445000,2587.2093023255816,,8000,2020,4,172,4.0,4.0,8.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/brugge/8000/9686036?searchId=61feb43f0e51f,0.0,,0.0,,brugge,West Flanders Province
283,9727349,1,PENTHOUSE,489000,4841.584158415842,,1160,2022,4,101,4.0,2.0,10.0,7.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/9727349?searchId=61feb43f0e51f,,,0.0,,auderghem,Brussels Capital Region
284,9727345,1,PENTHOUSE,799000,4871.951219512195,,1160,2022,4,164,4.0,3.0,20.0,7.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/9727345?searchId=61feb43f0e51f,0.0,,0.0,,auderghem,Brussels Capital Region
288,9729439,1,PENTHOUSE,1790000,6509.090909090909,,1170,1999,4,275,10.0,3.0,25.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/watermael-boitsfort/1170/9729439?searchId=61feb43f0e51f,0.0,,0.0,,watermael-boitsfort,Brussels Capital Region
289,9725527,1,PENTHOUSE,489000,4841.584158415842,,1050,2022,4,101,4.0,2.0,10.0,7.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9725527?searchId=61feb43f0e51f,,,0.0,,ixelles,Brussels Capital Region
290,9725533,1,PENTHOUSE,699000,5376.923076923077,,1160,2022,4,130,4.0,2.0,39.0,7.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/9725533?searchId=61feb43f0e51f,,,0.0,,auderghem,Brussels Capital Region
291,9724171,1,PENTHOUSE,350000,3271.0280373831774,,9300,0,4,107,10.0,2.0,69.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/aalst/9300/9724171?searchId=61feb43f0e51f,0.0,,0.0,,aalst,East Flanders Province
292,9692455,1,PENTHOUSE,240000,1751.8248175182482,,7090,2008,4,137,,3.0,13.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/braine-le-comte/7090/9692455?searchId=61feb43f0e51f,,,0.0,,braine-le-comte,Hainaut Province
293,9711387,1,PENTHOUSE,299000,2960.3960396039606,,1140,1960,4,101,10.0,2.0,,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/9711387?searchId=61feb43f0e51f,0.0,,0.0,,evere,Brussels Capital Region
294,9172507,1,PENTHOUSE,310000,3974.358974358974,,1070,2018,4,78,10.0,2.0,13.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/anderlecht/1070/9172507?searchId=61feb43f0e51f,0.0,,0.0,,anderlecht,Brussels Capital Region
295,9480532,1,PENTHOUSE,349000,1745.0,,6000,1964,4,200,0.0,3.0,42.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/charleroi/6000/9480532?searchId=61feb43f0e51f,,,0.0,,charleroi,Hainaut Province
296,9698717,1,PENTHOUSE,425000,4250.0,,1180,1956,4,100,10.0,2.0,10.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9698717?searchId=61feb43f0e51f,0.0,,0.0,,uccle,Brussels Capital Region
297,9338515,1,PENTHOUSE,440000,5500.0,,1160,2008,3,80,10.0,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/9338515?searchId=61feb43f0e51f,0.0,,0.0,,auderghem,Brussels Capital Region
298,9681709,1,PENTHOUSE,475000,4567.307692307692,,1200,2013,3,104,10.0,2.0,28.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/9681709?searchId=61feb43f0e51f,0.0,,0.0,,woluwe-saint-lambert,Brussels Capital Region
299,9636965,1,PENTHOUSE,495000,3367.3469387755104,,1200,1977,4,147,10.0,2.0,80.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/9636965?searchId=61feb43f0e51f,0.0,,0.0,,woluwe-saint-lambert,Brussels Capital Region
300,9700331,1,PENTHOUSE,650000,4642.857142857143,,1180,2010,4,140,10.0,2.0,24.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9700331?searchId=61feb4407e11e,0.0,,0.0,,uccle,Brussels Capital Region
301,9506018,1,PENTHOUSE,755000,3775.0,,1190,1927,4,200,10.0,3.0,,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/forest/1190/9506018?searchId=61feb4407e11e,0.0,,0.0,,forest,Brussels Capital Region
302,9622834,1,PENTHOUSE,800000,3636.3636363636365,,1050,1977,1,220,4.0,4.0,40.0,4.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9622834?searchId=61feb4407e11e,0.0,,0.0,,ixelles,Brussels Capital Region
303,9665652,1,PENTHOUSE,950000,4750.0,,1150,2001,4,200,10.0,3.0,80.0,1.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/9665652?searchId=61feb4407e11e,0.0,,0.0,,woluwe-saint-pierre,Brussels Capital Region
304,9678467,1,PENTHOUSE,1250000,5319.148936170212,,1180,1992,3,235,10.0,3.0,85.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9678467?searchId=61feb4407e11e,10.0,,0.0,,uccle,Brussels Capital Region
305,9563965,1,PENTHOUSE,1390000,6495.327102803738,,1150,1958,4,214,10.0,3.0,110.0,1.5,,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/9563965?searchId=61feb4407e11e,,,0.0,,woluwe-saint-pierre,Brussels Capital Region
306,9705877,1,PENTHOUSE,2500000,6250.0,,2018,0,4,400,10.0,3.0,10.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2018/9705877?searchId=61feb4407e11e,,,0.0,,antwerp,Antwerp Province
308,9708559,1,PENTHOUSE,1450000,6590.909090909091,,1180,2018,4,220,10.0,2.0,60.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9708559?searchId=61feb4407e11e,0.0,,0.0,,uccle,Brussels Capital Region
309,9599194,1,PENTHOUSE,2150000,9227.467811158798,,1180,2022,4,233,10.0,3.0,100.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9599194?searchId=61feb4407e11e,0.0,,0.0,,uccle,Brussels Capital Region
310,9735347,1,PENTHOUSE,469000,3212.328767123288,,2610,1999,4,146,4.0,3.0,22.0,5.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerpen-wilrijk/2610/9735347?searchId=61feb4407e11e,,,0.0,,antwerpen-wilrijk,Antwerp Province
311,9306716,1,PENTHOUSE,695000,2583.64312267658,,8310,0,3,269,4.0,2.0,15.0,6.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/assebroek/8310/9306716?searchId=61feb4407e11e,,,0.0,,assebroek,West Flanders Province
312,9383828,1,PENTHOUSE,1200000,6315.789473684211,,1050,1954,3,190,10.0,3.0,32.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9383828?searchId=61feb4407e11e,0.0,,0.0,,ixelles,Brussels Capital Region
313,9723507,1,PENTHOUSE,572150,3839.93288590604,,1410,2022,4,149,10.0,3.0,98.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/waterloo/1410/9723507?searchId=61feb4407e11e,,,0.0,,waterloo,Walloon Brabant Province
315,9688535,1,PENTHOUSE,1700000,5964.912280701755,,1050,2021,4,285,10.0,3.0,59.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9688535?searchId=61feb4407e11e,0.0,,0.0,,ixelles,Brussels Capital Region
316,9487216,1,PENTHOUSE,1750000,11363.636363636364,,1050,2018,4,154,10.0,2.0,70.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9487216?searchId=61feb4407e11e,0.0,,0.0,,ixelles,Brussels Capital Region
317,9696737,1,PENTHOUSE,1900000,6666.666666666667,,1050,2021,4,285,10.0,3.0,59.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9696737?searchId=61feb4407e11e,0.0,,0.0,,ixelles,Brussels Capital Region
318,9688534,1,PENTHOUSE,1900000,6666.666666666667,,1060,2021,4,285,10.0,3.0,59.0,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/saint-gilles/1060/9688534?searchId=61feb4407e11e,0.0,,0.0,,saint-gilles,Brussels Capital Region
321,8608503,1,PENTHOUSE,329000,2764.705882352941,,8800,0,4,119,4.0,3.0,96.0,,,https://www.immoweb.be/en/classified/penthouse/for-sale/roeselare/8800/8608503?searchId=61feb4407e11e,0.0,,0.0,,roeselare,West Flanders Province
322,9619532,1,PENTHOUSE,735000,3930.48128342246,,3500,1996,3,187,7.0,3.0,216.0,6.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/hasselt/3500/9619532?searchId=61feb4407e11e,,,0.0,,hasselt,Limburg Province
323,9498646,1,PENTHOUSE,799000,3429.184549356223,,2000,0,3,233,4.0,2.0,,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2000/9498646?searchId=61feb4407e11e,0.0,,0.0,,antwerp,Antwerp Province
325,9614801,1,PENTHOUSE,677000,3959.06432748538,,1200,2020,4,171,10.0,3.0,16.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/9614801?searchId=61feb4407e11e,0.0,,0.0,,woluwe-saint-lambert,Brussels Capital Region
326,9708585,1,PENTHOUSE,799000,4871.951219512195,,1050,2022,4,164,4.0,3.0,20.0,7.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/9708585?searchId=61feb4407e11e,,,0.0,,ixelles,Brussels Capital Region
327,9741771,1,PENTHOUSE,305000,4919.354838709677,,1000,2012,4,62,10.0,1.0,,,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/9741771?searchId=61feb4407e11e,0.0,,0.0,,bruxelles,Brussels Capital Region
328,9732460,1,PENTHOUSE,315000,3937.5,,9032,2021,4,80,4.0,1.0,,,0.0,https://www.immoweb.be/en/classified/penthouse/for-sale/wondelgem/9032/9732460?searchId=61feb4407e11e,,,0.0,,wondelgem,East Flanders Province
329,9609196,1,PENTHOUSE,229000,2544.4444444444443,,9230,2011,4,90,10.0,2.0,,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/wetteren/9230/9609196?searchId=61feb4407e11e,,,0.0,,wetteren,East Flanders Province
330,9553646,1,PENTHOUSE,235000,2865.8536585365855,,4102,1994,4,82,4.0,2.0,43.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/seraing/4102/9553646?searchId=61feb442034ac,10.0,,0.0,,seraing,Liège Province
331,9195348,1,PENTHOUSE,250000,3846.153846153846,,1180,1919,3,65,4.0,3.0,7.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9195348?searchId=61feb442034ac,0.0,,0.0,,uccle,Brussels Capital Region
332,9691359,1,PENTHOUSE,295000,5462.962962962963,,8400,1979,4,54,10.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/9691359?searchId=61feb442034ac,0.0,,0.0,,oostende,West Flanders Province
333,9665394,1,PENTHOUSE,319000,4761.194029850746,,1180,0,3,67,4.0,1.0,46.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/9665394?searchId=61feb442034ac,,,0.0,,uccle,Brussels Capital Region
334,9695685,1,PENTHOUSE,360000,2769.230769230769,,1090,2003,3,130,10.0,3.0,11.0,5.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/jette/1090/9695685?searchId=61feb442034ac,0.0,,0.0,,jette,Brussels Capital Region
335,9675048,1,PENTHOUSE,385000,4812.5,,1050,1969,4,80,10.0,2.0,15.0,3.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1050/9675048?searchId=61feb442034ac,0.0,,0.0,,bruxelles,Brussels Capital Region
336,9522836,1,PENTHOUSE,395000,1872.0379146919431,,9100,1982,4,211,4.0,3.0,16.0,6.5,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/sint-niklaas/9100/9522836?searchId=61feb442034ac,,,0.0,,sint-niklaas,East Flanders Province
